id,race,sex,age,charge_id,juv_fel_count_norm,juv_misd_count_norm,priors_count_norm,charge_degree (misd/fel),compas_decile_score_norm,two_year_recid,compas_guess,compas_correct,Actual_answer
6349,2,1,31,6,0,0,0,1,0.2,0,0,1,0
6353,2,0,57,45,0,0,0,0,0.1,0,0,1,0
6354,1,1,61,336,0,0,0.64,1,0.3,1,0,0,1
6356,3,0,35,64,0,0,0.24,1,0.1,1,0,0,1
6359,2,0,54,28,0,0,0.24,1,0.6,1,1,1,1
6360,1,0,39,306,0,0,0,1,0.3,0,0,1,0
6361,2,0,24,306,0,1,0.08,1,0.7,0,1,0,0
6362,3,1,29,10,0,0,0,1,0.4,1,0,0,1
6365,2,0,48,306,0,0,0.64,1,0.9,1,1,1,1
6367,2,0,30,337,0,0,0.48,0,0.7,1,1,1,1
6368,2,0,26,306,0,1,0.8,1,1,1,1,1,1
6369,1,0,36,28,0,0,0.16,1,0.5,0,1,0,0
6371,2,0,37,246,0,0,0.96,1,0.9,1,1,1,1
6372,2,0,26,61,0,0,0.32,1,0.6,1,1,1,1
6373,2,0,29,242,0,0,0.56,0,1,1,1,1,1
6375,2,0,26,425,0,0,0.08,0,0.6,1,1,1,1
6376,2,0,60,306,0,0,0.16,1,0.1,0,0,1,0
6377,1,0,27,278,0,0,0.16,1,0.7,1,1,1,1
6378,2,0,41,190,1,0,1,1,0.7,1,1,1,1
6379,1,0,22,253,0,0,0.08,1,0.6,0,1,0,0
6380,2,0,28,28,0,0,0.24,1,0.7,0,1,0,0
6381,2,0,33,71,0,0,1,1,0.6,1,1,1,1
6382,2,0,28,28,0,0,0.16,1,0.2,0,0,1,0
6383,1,0,55,45,0,0,0,0,0.1,1,0,0,1
6384,2,0,21,65,0,1,0.48,1,0.8,1,1,1,1
6386,3,0,28,204,0,0,0.16,1,0.3,1,0,0,1
6387,3,1,22,45,0,0,0,0,0.2,0,0,1,0
6389,1,1,29,306,0,0,0.48,1,0.7,1,1,1,1
6390,2,0,45,176,0,0,0.4,1,0.1,0,0,1,0
6391,2,0,24,402,0,0,0.16,0,0.8,1,1,1,1
6392,2,0,50,306,0,0,0.96,1,0.1,1,0,0,1
6393,2,0,24,45,0,0,0.08,0,0.6,1,1,1,1
6394,2,0,47,28,0,0,0.08,1,0.2,0,0,1,0
6395,1,0,57,45,0,0,0.08,0,0.1,0,0,1,0
6396,1,0,54,21,0,0,0.48,1,0.1,0,0,1,0
6398,1,1,42,45,0,0,0,0,0.2,0,0,1,0
6399,1,0,35,96,0,0,0.4,1,0.3,0,0,1,0
6400,2,0,30,129,0,0,0,1,0.4,1,0,0,1
6401,1,0,53,100,0,0,0.08,1,0.1,0,0,1,0
6402,2,1,31,144,0,0,0.16,0,0.3,0,0,1,0
6405,1,0,83,28,0,0,0.32,1,0.1,0,0,1,0
6406,3,0,46,418,0,0,1,1,0.6,0,1,0,0
6409,2,0,31,246,0,0,0,1,0.2,1,0,0,1
6412,6,0,23,190,0,0,0.32,1,1,0,1,0,0
6413,2,0,47,170,0,0,0.72,1,0.4,0,0,1,0
6414,3,0,31,7,0,0,0.32,1,0.6,0,1,0,0
6415,2,0,50,28,0,0,0,0,0.8,0,1,0,0
6420,2,0,24,239,0,1,0.72,0,0.9,1,1,1,1
6422,2,1,22,10,0,1,0.16,1,0.9,0,1,0,0
6424,3,0,45,283,0,0,0.08,0,0.1,0,0,1,0
6425,2,1,30,190,0,0,0.16,1,0.2,0,0,1,0
6426,6,0,30,28,0,0,0.4,0,0.8,1,1,1,1
6427,2,0,36,127,0,0,0.32,0,0.2,0,0,1,0
6428,1,1,43,394,0,0,1,0,1,1,1,1,1
6430,2,0,50,45,0,0,0,0,0.1,0,0,1,0
6431,6,1,24,317,0,0,0.16,1,0.4,1,0,0,1
6432,1,1,42,163,0,0,0.24,1,0.5,0,1,0,0
6433,1,1,29,190,0,0,0.08,1,0.7,1,1,1,1
6434,3,1,28,58,0,0,0.16,1,0.3,0,0,1,0
6436,3,0,31,31,0,0,0,0,0.1,0,0,1,0
6439,2,0,25,28,0,0,0.4,1,0.9,1,1,1,1
6441,2,0,36,10,0,0,0.32,1,0.5,0,1,0,0
6442,2,0,24,219,0,0,0.08,0,0.5,1,1,1,1
6443,1,0,28,129,0,0,0.4,1,0.5,0,1,0,0
6446,1,0,31,45,0,0,0,0,0.1,1,0,0,1
6447,2,0,23,15,0,0,0,1,0.4,0,0,1,0
6448,1,0,29,423,0,0,0.32,0,0.6,1,1,1,1
6449,2,0,51,243,0,0,0.88,0,0.5,1,1,1,1
6450,2,0,34,246,0,0,0.08,1,0.5,0,1,0,0
6451,2,0,29,129,0,0,0.96,1,0.2,1,0,0,1
6453,2,0,39,306,0,1,1,1,1,1,1,1,1
6458,3,1,36,64,0,0,0,0,0.2,0,0,1,0
6459,2,0,59,28,0,0,1,0,0.6,1,1,1,1
6462,2,0,23,186,0,0,0.24,1,0.8,1,1,1,1
6463,2,0,31,172,0,0,1,1,0.8,0,1,0,0
6466,1,0,53,337,0,0,0,0,0.1,0,0,1,0
6467,2,0,34,403,0,0,0.96,1,0.7,0,1,0,0
6468,2,1,63,303,0,0,0.08,1,0.1,0,0,1,0
6469,6,0,21,379,0,0,0,1,0.4,1,0,0,1
6470,2,1,21,297,0,0,0,1,0.7,1,1,1,1
6471,1,0,47,85,0,0,1,1,0.9,1,1,1,1
6473,2,0,34,306,0,0,0.56,1,0.5,1,1,1,1
6475,2,0,43,219,0,0,0.08,0,0.1,0,0,1,0
6477,1,0,58,175,0,0,0.32,1,0.5,1,1,1,1
6478,3,1,40,186,0,0,0.32,1,0.3,1,0,0,1
6480,2,0,36,28,1,0,1,1,0.8,1,1,1,1
6481,2,1,23,45,0,0,0,0,0.4,0,0,1,0
6482,2,0,34,292,0,0,0.4,1,0.2,1,0,0,1
6483,1,0,56,28,0,0,1,1,0.2,0,0,1,0
6484,1,1,52,10,0,0,0,1,0.1,0,0,1,0
6485,2,0,56,159,0,0,0,1,0.2,0,0,1,0
6487,2,1,37,144,0,0,0,0,0.1,0,0,1,0
6488,1,1,50,45,0,0,0,0,0.1,0,0,1,0
6489,2,0,25,190,0,0,0.08,1,0.2,1,0,0,1
6490,2,0,22,306,0,0,0,1,0.5,1,1,1,1
6491,1,1,43,45,0,0,0,0,0.1,1,0,0,1
6492,1,0,30,45,0,0,0.08,0,0.2,0,0,1,0
6495,4,0,29,47,0,0,0,1,0.1,0,0,1,0
6496,1,0,24,246,0,0,0,1,0.2,0,0,1,0
6497,2,0,29,45,0,0,0.56,0,0.8,1,1,1,1
6498,1,1,27,298,0,0,0.24,1,0.3,0,0,1,0
6500,1,1,24,311,0,0,0,1,0.4,0,0,1,0
6501,2,1,74,175,0,0,0,1,0.1,0,0,1,0
6502,2,0,27,28,0,0,0.64,0,0.7,1,1,1,1
6503,3,0,37,246,0,0,0.08,1,0.2,1,0,0,1
6504,2,0,39,306,0,1,0.64,1,1,1,1,1,1
6505,1,0,29,129,0,0,0.4,1,0.2,0,0,1,0
6507,2,0,25,410,0,0,0,0,0.3,1,0,0,1
6508,2,1,35,229,0,0,0.4,1,0.3,0,0,1,0
6511,2,0,29,45,0,0,0.08,0,0.6,1,1,1,1
6512,1,0,36,28,0,0,0.08,1,0.2,0,0,1,0
6513,2,0,61,306,0,0,1,1,0.4,1,0,0,1
6514,1,0,26,71,0,0,0.16,1,0.4,0,0,1,0
6518,2,0,28,337,0,0,0.08,0,0.5,0,1,0,0
6520,2,1,26,28,0,0,0.08,1,0.5,0,1,0,0
6521,1,1,39,175,0,1,0.88,1,0.6,1,1,1,1
6522,2,0,22,190,0,1,0.24,1,0.4,1,0,0,1
6524,1,0,28,190,0,0,0,1,0.3,0,0,1,0
6525,1,0,51,297,0,0,0.08,1,0.1,1,0,0,1
6526,3,1,35,45,0,0,0,0,0.2,0,0,1,0
6527,2,1,23,45,0,0,0,0,0.2,0,0,1,0
6528,2,0,29,89,1,1,0.48,1,0.6,1,1,1,1
6529,6,0,20,418,0,0,0,1,0.3,1,0,0,1
6531,2,0,24,28,0,0,0.08,0,0.9,1,1,1,1
6533,3,1,23,45,0,1,0.16,0,0.4,0,0,1,0
6534,2,1,33,15,0,0,0.4,1,0.7,0,1,0,0
6535,1,0,21,28,1,0,0.08,1,0.3,1,0,0,1
6536,1,0,59,45,0,0,0.24,0,0.1,0,0,1,0
6537,1,0,26,377,0,0,0.32,1,0.4,1,0,0,1
6538,1,0,36,28,0,0,0,0,0.1,0,0,1,0
6539,6,0,38,190,0,0,0.16,1,0.1,0,0,1,0
6541,1,0,19,28,1,1,0.4,0,0.9,1,1,1,1
6546,3,0,28,190,0,0,0.16,1,0.8,0,1,0,0
6547,3,0,23,28,0,0,0.16,1,0.5,1,1,1,1
6548,2,0,21,232,0,0,0.08,1,0.5,1,1,1,1
6549,2,0,52,45,0,0,0,0,0.1,1,0,0,1
6550,2,0,56,306,0,0,0.96,1,0.5,1,1,1,1
6551,1,0,40,134,0,0,0.08,0,0.4,0,0,1,0
6552,1,1,48,170,0,0,0.64,0,0.4,1,0,0,1
6553,2,0,24,73,0,1,0.16,0,0.6,0,1,0,0
6554,2,1,26,190,0,0,0,1,0.4,0,0,1,0
6557,2,0,59,206,0,0,0.4,0,0.6,0,1,0,0
6558,1,0,66,28,0,0,0.08,1,0.1,1,0,0,1
6560,2,1,54,175,0,0,0.48,1,0.4,0,0,1,0
6563,1,0,31,45,0,0,0.32,0,0.7,1,1,1,1
6564,1,0,34,190,0,0,0,1,0.3,0,0,1,0
6566,2,0,25,28,0,0,0.72,1,0.9,1,1,1,1
6570,1,0,47,306,0,0,0.16,1,0.4,0,0,1,0
6571,2,0,51,172,0,0,0.96,1,0.8,1,1,1,1
6572,1,0,25,28,0,0,0.08,1,0.3,0,0,1,0
6573,6,0,25,168,0,0,0,1,0.2,1,0,0,1
6574,2,1,31,15,0,0,0.16,1,0.2,1,0,0,1
6575,3,0,44,28,0,0,0.16,1,0.1,1,0,0,1
6577,1,0,36,28,0,0,0.08,1,0.2,0,0,1,0
6578,1,0,77,28,0,0,0.24,1,0.1,0,0,1,0
6580,1,0,49,128,0,0,0,0,0.1,0,0,1,0
6583,2,0,31,190,0,0,0,1,0.7,0,1,0,0
6584,1,0,30,418,0,0,0.08,1,0.3,0,0,1,0
6585,2,0,29,35,1,0,0.24,1,0.9,1,1,1,1
6586,1,1,53,306,0,0,0.48,1,0.5,1,1,1,1
6587,2,0,21,35,0,1,0.08,1,0.9,1,1,1,1
6588,2,0,21,336,0,0,0,1,0.4,0,0,1,0
6589,2,1,27,183,0,0,0.08,1,0.5,1,1,1,1
6591,2,1,65,190,0,0,0,1,0.1,0,0,1,0
6592,1,1,59,128,0,0,0,0,0.1,0,0,1,0
6593,2,0,59,134,0,0,0,0,0.1,0,0,1,0
6594,2,0,24,45,0,0,0,0,0.7,0,1,0,0
6595,2,0,40,18,0,0,0,1,0.1,0,0,1,0
6596,2,0,51,92,0,0,0,1,0.1,1,0,0,1
6597,2,0,34,297,1,0,0.8,1,0.9,1,1,1,1
6600,3,0,30,273,0,0,0.08,1,0.2,1,0,0,1
6601,2,0,52,379,0,0,0.08,1,0.1,0,0,1,0
6602,1,0,29,65,0,0,0.08,1,0.4,1,0,0,1
6603,2,0,24,28,0,0,1,1,0.9,1,1,1,1
6604,2,0,38,10,0,0,0.16,1,0.3,1,0,0,1
6605,2,1,22,263,0,0,0,1,0.8,0,1,0,0
6606,2,0,43,246,0,0,0,1,0.5,0,1,0,0
6608,1,0,32,306,0,0,0.4,1,0.9,1,1,1,1
6611,2,0,55,156,0,0,0,1,0.1,0,0,1,0
6613,2,0,26,65,0,0,0.16,1,0.2,0,0,1,0
6614,1,0,23,134,0,0,0.08,0,0.2,0,0,1,0
6615,6,1,47,15,0,0,0,1,0.1,0,0,1,0
6616,1,0,28,127,0,0,0.08,0,0.2,1,0,0,1
6621,3,0,27,190,0,0,0,1,0.2,1,0,0,1
6624,3,0,61,175,0,0,0.16,1,0.4,1,0,0,1
6626,2,0,26,167,0,0,0,1,0.2,0,0,1,0
6627,3,0,41,243,0,0,0.08,0,0.1,0,0,1,0
6629,1,1,28,45,0,0,0.08,0,0.5,1,1,1,1
6631,2,0,43,418,0,0,0,1,0.5,1,1,1,1
6633,1,0,30,65,0,0,0.24,1,0.4,0,0,1,0
6634,2,0,33,425,0,0,1,0,0.7,1,1,1,1
6636,1,0,21,64,0,0,0,0,0.3,0,0,1,0
6637,1,1,32,45,0,0,0,0,0.1,0,0,1,0
6638,2,0,22,379,0,0,0.08,1,0.4,1,0,0,1
6639,2,0,51,306,0,0,0.24,1,0.1,0,0,1,0
6641,2,0,20,336,0,0,0.16,1,1,1,1,1,1
6642,1,0,35,298,0,0,0.16,1,0.3,0,0,1,0
6645,2,1,37,28,0,0,0.24,1,0.1,0,0,1,0
6646,2,0,28,374,0,0,0,0,0.7,1,1,1,1
6649,1,0,41,45,0,0,0.24,0,0.5,1,1,1,1
6650,2,0,24,45,0,0,0,0,0.8,1,1,1,1
6651,2,1,33,45,0,0,0.24,0,0.4,0,0,1,0
6652,2,0,25,246,0,0,0.32,1,0.8,1,1,1,1
6653,1,1,30,28,0,0,0.32,1,0.6,0,1,0,0
6654,2,0,20,65,0,0,0.08,1,0.7,1,1,1,1
6655,2,1,42,28,0,0,0.08,1,0.1,0,0,1,0
6657,2,1,40,28,0,0,1,1,0.7,1,1,1,1
6658,2,0,39,274,0,0,0,1,0.4,1,0,0,1
6659,2,0,21,186,0,0,0,1,0.7,0,1,0,0
6660,1,0,39,253,0,0,0.16,1,0.2,1,0,0,1
6661,1,0,24,303,0,0,0,1,0.2,0,0,1,0
6662,2,0,41,129,0,0,0,1,0.1,0,0,1,0
6663,2,0,39,303,0,0,0.08,1,0.4,0,0,1,0
6665,2,1,24,190,0,0,0.24,1,0.8,0,1,0,0
6667,2,1,24,190,0,0,0.08,1,0.4,0,0,1,0
6668,2,0,29,122,0,0,0,0,0.2,1,0,0,1
6669,2,0,39,28,0,0,1,1,1,0,1,0,0
6670,1,0,25,328,0,0,0.16,0,0.5,1,1,1,1
6671,1,1,23,190,0,0,0,1,0.6,1,1,1,1
6672,2,0,22,280,0,0,0.08,1,1,1,1,1,1
6679,6,1,26,45,0,0,0.32,0,0.7,1,1,1,1
6681,2,0,26,239,0,1,0.24,0,0.9,1,1,1,1
6683,2,1,24,244,0,0,0.24,0,0.6,1,1,1,1
6685,2,0,44,423,0,0,0,0,0.5,0,1,0,0
6686,1,0,36,28,0,0,0.08,1,0.2,1,0,0,1
6687,1,0,39,190,0,0,0.8,1,0.8,1,1,1,1
6688,1,0,42,315,0,0,0,1,0.4,0,0,1,0
6689,1,0,45,134,0,0,0.08,0,0.1,0,0,1,0
6690,2,0,25,336,0,1,0.56,1,1,1,1,1,1
6691,1,1,28,28,0,0,0.56,1,0.9,0,1,0,0
6692,1,0,33,190,0,0,0,1,0.2,0,0,1,0
6693,1,0,25,133,0,0,0,0,0.3,0,0,1,0
6695,2,0,32,28,0,1,0.4,1,0.4,0,0,1,0
6696,2,0,23,110,0,0,0,1,0.7,0,1,0,0
6697,1,0,39,45,0,0,0,0,0.5,0,1,0,0
6698,2,0,27,188,0,0,0.96,1,0.8,1,1,1,1
6699,1,1,35,45,0,0,0.32,0,0.7,0,1,0,0
6701,2,0,23,209,0,0,0.08,1,0.5,0,1,0,0
6702,2,1,38,45,0,0,0,0,0.1,0,0,1,0
6703,2,0,30,28,0,0,0.32,1,0.2,0,0,1,0
6704,1,0,30,65,0,0,0.08,1,0.5,0,1,0,0
6705,1,1,30,45,0,0,0,0,0.8,0,1,0,0
6706,2,0,26,186,1,1,1,1,1,1,1,1,1
6708,2,0,31,190,0,0,0.16,1,0.2,0,0,1,0
6712,1,1,41,134,0,0,0.08,0,0.2,0,0,1,0
6713,6,0,34,186,0,0,0,1,0.2,0,0,1,0
6715,2,1,25,45,0,0,0,0,0.5,0,1,0,0
6717,1,1,26,306,0,0,0.08,1,0.6,0,1,0,0
6719,2,0,38,306,0,0,0.16,1,0.7,1,1,1,1
6721,2,1,37,45,0,0,0,0,0.1,0,0,1,0
6722,1,0,34,426,0,0,0.24,0,0.5,0,1,0,0
6726,3,0,44,174,0,0,0.56,1,0.3,1,0,0,1
6729,3,1,38,6,0,0,0,1,0.2,0,0,1,0
6730,2,1,31,45,0,0,0,0,0.6,0,1,0,0
6731,1,1,29,134,0,0,0,0,0.2,0,0,1,0
6732,1,0,20,28,1,0,0.08,1,0.9,1,1,1,1
6733,2,0,22,190,0,0,0,1,0.4,0,0,1,0
6735,3,1,51,45,0,0,0,0,0.1,0,0,1,0
6737,2,0,24,45,0,0,0.16,0,0.4,1,0,0,1
6739,2,0,47,268,0,0,0,1,0.8,1,1,1,1
6740,2,1,36,129,0,0,0.08,1,0.5,1,1,1,1
6741,2,0,21,337,0,0,0.08,0,0.4,0,0,1,0
6744,2,0,25,45,0,1,0.24,0,1,1,1,1,1
6747,2,0,23,190,0,0,0.4,1,0.9,1,1,1,1
6748,6,0,23,45,0,0,0,0,0.3,0,0,1,0
6749,1,1,24,283,0,0,0,0,1,0,1,0,0
6751,1,0,35,28,0,0,0.16,1,0.2,1,0,0,1
6754,3,1,23,286,0,0,0,0,0.4,0,0,1,0
6755,2,1,19,93,0,0,0,0,0.4,1,0,0,1
6756,1,0,32,186,0,0,0,1,0.1,1,0,0,1
6758,1,1,39,219,0,0,0,0,0.1,1,0,0,1
6759,2,0,30,306,1,0,0.96,1,0.9,1,1,1,1
6760,2,0,33,376,0,0,0.16,1,0.7,0,1,0,0
6762,1,0,20,28,0,0,0,0,0.3,1,0,0,1
6763,1,1,36,45,0,0,0,0,0.2,0,0,1,0
6765,3,0,61,211,0,0,0.08,1,0.1,0,0,1,0
6766,2,0,29,268,0,1,0.64,1,0.8,1,1,1,1
6769,1,1,40,306,0,0,0,1,0.2,0,0,1,0
6771,2,0,53,306,0,0,0.32,1,0.7,0,1,0,0
6773,1,1,28,31,0,0,0,0,0.2,0,0,1,0
6774,3,0,38,128,0,0,0.16,0,0.2,0,0,1,0
6775,2,0,27,306,0,1,0.72,1,0.9,1,1,1,1
6776,1,0,55,47,0,0,0,1,0.3,0,0,1,0
6778,2,0,22,45,1,0,0.08,0,0.7,0,1,0,0
6780,2,1,34,190,0,0,0.08,1,0.1,0,0,1,0
6781,1,0,55,45,0,0,0.08,0,0.2,0,0,1,0
6782,3,0,24,28,0,0,0.16,1,0.8,0,1,0,0
6783,2,1,47,45,0,1,1,0,0.9,1,1,1,1
6784,6,0,41,45,0,0,0,0,0.1,0,0,1,0
6786,3,0,41,306,0,0,0,1,0.3,0,0,1,0
6788,2,0,61,170,0,0,0.96,1,0.3,0,0,1,0
6791,2,0,57,15,0,0,0.24,1,0.1,0,0,1,0
6793,1,1,38,45,0,0,0.16,0,0.3,0,0,1,0
6794,1,0,25,28,1,0,1,1,0.4,1,0,0,1
6796,2,0,23,179,0,0,0,1,0.2,1,0,0,1
6798,1,0,23,10,0,0,0.24,1,0.5,0,1,0,0
6800,2,0,20,110,0,0,0,1,0.3,0,0,1,0
6801,1,0,44,306,0,0,0.08,1,0.8,0,1,0,0
6802,1,1,38,134,0,0,0.08,0,0.1,0,0,1,0
6803,2,0,56,211,0,0,0.4,1,0.2,1,0,0,1
6804,1,0,43,90,0,0,0.16,1,0.2,1,0,0,1
6805,2,0,22,59,0,0,0,1,0.3,1,0,0,1
6807,2,0,31,166,0,0,0.48,1,0.9,1,1,1,1
6808,6,0,32,229,0,0,0,1,0.1,0,0,1,0
6809,2,0,29,129,0,0,0,1,0.6,0,1,0,0
6810,2,0,22,344,0,0,0.08,1,0.9,1,1,1,1
6811,2,0,23,186,0,0,0.24,1,0.9,1,1,1,1
6812,1,0,24,318,0,0,0.08,1,0.4,0,0,1,0
6813,6,0,45,134,0,0,0,0,0.1,0,0,1,0
6815,2,0,21,303,0,1,0.16,1,0.9,0,1,0,0
6816,2,1,29,45,0,0,0,0,0.2,0,0,1,0
6818,1,1,51,206,0,0,0,0,0.4,1,0,0,1
6819,3,0,36,92,1,0,0.16,0,0.2,1,0,0,1
6820,2,0,25,280,0,0,0.08,1,0.3,0,0,1,0
6824,3,0,46,190,0,0,1,1,0.3,0,0,1,0
6825,2,0,62,306,0,0,1,1,0.8,1,1,1,1
6827,2,0,25,246,0,0,0,1,0.4,1,0,0,1
6828,1,0,27,190,0,0,0.16,1,0.2,0,0,1,0
6829,2,0,49,28,0,0,0,0,0.2,0,0,1,0
6830,1,1,22,190,0,0,0.24,1,0.9,1,1,1,1
6831,1,1,34,28,0,0,0.72,0,1,1,1,1,1
6834,3,0,37,22,0,0,0.08,1,0.1,0,0,1,0
6836,1,0,21,163,0,0,0,1,0.3,1,0,0,1
6837,1,0,51,341,0,0,0.24,0,0.1,1,0,0,1
6838,1,1,39,306,0,0,0.16,1,0.5,1,1,1,1
6840,2,0,43,92,0,0,0.64,1,0.3,1,0,0,1
6846,2,0,22,45,0,0,0,0,0.6,1,1,1,1
6847,2,1,28,28,0,0,0.32,1,0.7,0,1,0,0
6850,1,0,43,190,0,0,0,1,0.9,1,1,1,1
6851,1,0,27,312,0,0,0.56,1,0.8,1,1,1,1
6852,6,0,27,179,0,0,0,1,0.2,1,0,0,1
6855,1,0,31,190,0,0,0.08,1,0.2,1,0,0,1
6857,2,1,28,45,0,0,0,0,0.2,0,0,1,0
6858,1,0,58,130,0,0,0.24,0,0.2,0,0,1,0
6859,1,0,22,195,0,0,0,1,0.4,1,0,0,1
6860,3,0,21,131,0,0,0,0,0.8,1,1,1,1
6862,2,0,31,97,0,0,0.4,1,0.4,0,0,1,0
6863,2,0,33,60,0,0,0,1,0.3,0,0,1,0
6864,2,0,26,374,0,0,0.48,0,1,1,1,1,1
6866,2,1,23,45,0,1,0.08,0,0.5,0,1,0,0
6870,1,0,32,170,0,0,0.88,1,1,0,1,0,0
6872,2,0,57,306,0,0,0.16,1,0.2,0,0,1,0
6875,1,0,22,108,0,0,0,1,0.8,0,1,0,0
6877,2,1,35,11,0,0,0.16,1,0.2,0,0,1,0
6878,1,0,47,58,0,0,0.08,1,0.6,1,1,1,1
6881,3,0,35,16,0,0,0.16,1,0.1,0,0,1,0
6882,2,0,29,187,0,0,1,1,0.9,1,1,1,1
6883,1,1,54,242,0,0,0.08,0,0.2,0,0,1,0
6884,1,0,29,18,0,0,0,1,0.8,0,1,0,0
6885,6,1,28,45,0,0,0,0,0.4,1,0,0,1
6886,2,0,51,306,0,0,1,1,0.8,1,1,1,1
6888,2,1,36,28,0,0,0,0,0.6,0,1,0,0
6889,1,0,35,28,0,0,0.24,0,0.4,1,0,0,1
6892,2,0,20,28,0,0,0.08,1,0.4,1,0,0,1
6893,2,0,25,280,0,0,0,1,0.5,0,1,0,0
6894,2,0,29,149,0,0,0.16,0,0.5,0,1,0,0
6896,3,0,31,306,0,0,0,1,1,1,1,1,1
6898,2,0,62,28,0,0,0.32,1,0.1,0,0,1,0
6899,1,0,39,31,0,0,0,0,0.2,0,0,1,0
6900,2,0,30,64,0,0,0.08,1,0.4,1,0,0,1
6901,2,1,23,312,0,0,0,1,0.7,0,1,0,0
6904,2,1,23,28,0,0,0.08,1,0.4,0,0,1,0
6906,3,1,37,45,0,0,0,0,0.3,0,0,1,0
6908,2,0,30,129,0,0,1,1,0.7,1,1,1,1
6910,2,0,33,190,0,0,1,1,0.9,1,1,1,1
6911,3,0,20,337,0,0,0,0,0.4,1,0,0,1
6912,2,1,61,28,0,0,0.08,1,0.6,0,1,0,0
6915,2,0,30,92,0,1,0.72,1,0.7,1,1,1,1
6916,2,0,23,190,0,0,0.08,1,0.6,0,1,0,0
6919,2,1,27,228,0,0,0,1,0.3,1,0,0,1
6920,2,0,38,282,0,1,0.8,0,0.6,0,1,0,0
6921,2,0,42,28,0,0,0.08,1,0.1,0,0,1,0
6923,2,0,31,190,0,0,0,1,0.3,0,0,1,0
6924,2,0,23,61,0,0,0.16,1,0.9,1,1,1,1
6926,1,0,31,306,0,0,0.08,1,0.3,1,0,0,1
6927,2,0,43,45,0,0,0.08,0,0.5,1,1,1,1
6929,1,0,39,15,0,0,0,1,0.3,0,0,1,0
6931,2,0,31,15,0,0,0,0,0.2,0,0,1,0
6932,1,0,22,58,0,0,0.24,1,0.7,1,1,1,1
6934,2,1,33,15,0,0,0,1,0.3,0,0,1,0
6935,1,0,21,306,0,1,0.08,1,0.5,1,1,1,1
6936,2,0,23,21,0,0,0.08,1,0.6,1,1,1,1
6937,1,1,29,78,0,0,0,1,0.4,0,0,1,0
6939,1,0,62,364,0,0,0.16,1,0.1,0,0,1,0
6941,2,1,56,306,0,0,0.08,1,0.2,1,0,0,1
6943,2,1,24,193,0,0,0.32,1,0.3,1,0,0,1
6944,1,1,44,45,0,0,0,0,0.1,0,0,1,0
6946,2,0,22,28,0,1,0.16,1,0.7,1,1,1,1
6947,2,1,28,306,0,0,0.32,1,0.5,1,1,1,1
6948,2,0,30,71,0,0,0,1,0.5,0,1,0,0
6949,1,0,32,49,0,0,0.08,0,0.1,1,0,0,1
6950,1,0,51,186,0,0,0.24,1,0.6,0,1,0,0
6952,2,0,21,58,0,0,0,1,0.5,0,1,0,0
6955,2,0,21,306,0,0,0.16,1,0.9,1,1,1,1
6957,2,0,27,71,0,0,0.24,1,0.9,1,1,1,1
6959,3,0,28,280,0,0,0,1,0.4,0,0,1,0
6960,2,1,31,10,0,0,0,1,0.1,0,0,1,0
6961,2,0,33,45,0,0,0,0,0.8,1,1,1,1
6963,1,1,49,306,0,0,0.16,1,0.2,0,0,1,0
6965,6,1,41,28,0,0,0.16,1,0.3,0,0,1,0
6967,1,0,20,45,0,0,0,0,0.4,0,0,1,0
6968,2,0,31,306,0,0,0.8,1,0.6,1,1,1,1
6971,2,0,25,28,0,0,0.4,1,0.5,1,1,1,1
6975,2,0,23,28,0,1,0.32,1,0.9,1,1,1,1
6976,1,0,26,45,0,0,0,0,0.4,0,0,1,0
6977,4,1,45,156,0,0,0.48,1,0.3,1,0,0,1
6979,1,0,28,45,0,0,0.08,0,0.2,0,0,1,0
6980,2,1,28,21,0,0,1,1,0.9,1,1,1,1
6981,1,0,39,336,0,0,0,1,0.1,1,0,0,1
6982,3,0,59,317,0,0,0.08,1,0.2,1,0,0,1
6983,2,0,52,45,0,0,0.32,0,0.1,0,0,1,0
6986,3,0,36,423,0,0,0.08,0,0.5,0,1,0,0
6988,3,0,54,58,0,0,0.4,1,0.5,0,1,0,0
6989,1,0,32,129,0,0,0,1,0.3,1,0,0,1
6990,2,0,54,239,0,0,0.24,0,0.6,0,1,0,0
6991,2,0,30,112,0,0,0.16,1,0.3,1,0,0,1
6996,2,1,21,45,0,0,0,0,0.5,1,1,1,1
6997,2,0,25,374,0,0,0.16,0,0.4,1,0,0,1
6998,3,0,26,28,1,0,0.08,1,0.5,1,1,1,1
6999,2,0,22,190,0,0,0,1,0.4,0,0,1,0
7003,2,0,61,374,0,0,1,0,0.2,1,0,0,1
7004,1,0,24,303,0,0,0.16,1,0.6,0,1,0,0
7005,2,0,32,28,0,0,0.16,1,0.8,0,1,0,0
7006,1,1,26,190,0,0,0.16,1,0.9,1,1,1,1
7007,2,1,34,28,0,0,0.48,1,0.3,0,0,1,0
7008,2,0,45,368,1,0,0.96,0,0.8,1,1,1,1
7009,2,0,22,190,0,0,0.08,1,0.5,1,1,1,1
7010,2,0,54,306,0,0,0.32,1,0.3,1,0,0,1
7011,2,0,51,82,0,0,0.64,0,0.5,0,1,0,0
7012,2,0,28,246,0,0,0,1,0.2,0,0,1,0
7015,1,0,23,274,0,0,0,1,0.2,0,0,1,0
7020,1,0,30,21,0,0,0,1,0.2,1,0,0,1
